Date,Z FX Vol,Z VIX,Z IG Spreads
2002-04-15,-0.805667825,0.026714451,0.14596574
2002-04-16,-0.773920539,-0.169746452,0.11106661
2002-04-17,-0.583436824,-0.13298183800000002,0.09943356699999999
2002-04-18,-0.665072702,-0.03417694,0.09943356699999999
2002-04-19,-0.769385212,-0.147917462,0.14596574
2002-04-22,-0.7376379270000001,0.02096998,0.169231826
2002-04-23,-0.805667825,0.07956358200000001,0.204130955
2002-04-24,-0.787526519,0.135859396,0.215763998
2002-04-25,-0.705890641,0.156539491,0.22739704100000002
2002-04-26,-0.687749335,0.293257897,0.273929213
2002-04-29,-0.583436824,0.5126966820000001,0.320461386
2002-04-30,-0.692284661,0.266833331,0.366993558
2002-05-01,-0.5290129060000001,0.05428791,0.33209442899999997
2002-05-02,-0.587972151,0.055436805,0.34372747200000003
2002-05-03,-0.36574115100000004,0.069223535,0.34372747200000003
2002-05-06,-0.37027647700000005,0.34151145200000005,0.378626601
2002-05-07,-0.456447681,0.270280013,0.308828342
2002-05-08,-0.5290129060000001,0.09220141800000001,0.308828342
2002-05-09,-0.5380835589999999,0.226622035,0.18086486899999998
2002-05-10,-0.515406926,0.32427803899999996,0.192497912
2002-05-13,-0.49273029399999996,0.130114925,0.14596574
2002-05-14,-0.5925074770000001,-0.027283575,0.15759878300000002
2002-05-15,-0.597042804,-0.045665882000000005,0.15759878300000002
2002-05-16,-0.556224865,-0.12493957900000001,0.14596574
2002-05-17,-0.30224657899999996,-0.21685111199999998,0.15759878300000002
2002-05-20,-0.329458538,-0.039921411000000004,0.14596574
2002-05-21,-0.256893314,0.053139016,0.14596574
2002-05-22,-0.216075375,-0.000859009,0.11106661
2002-05-23,-0.347599844,-0.155959722,0.11106661
2002-05-24,-0.5290129060000001,-0.078983813,0.09943356699999999
2002-05-28,-0.456447681,0.083010265,0.087800524
2002-05-29,-0.43377104899999996,0.09220141800000001,0.087800524
2002-05-30,-0.179792763,0.117477089,0.018002266
2002-05-31,-0.216075375,0.045096757,0.018002266
2002-06-03,-0.27049929300000003,0.434571879,0.029635309
2002-06-04,-0.225146028,0.494314375,0.018002266
2002-06-05,-0.30224657899999996,0.34725592200000005,0.018002266
2002-06-06,-0.29317592600000003,0.525334518,0.064534438
2002-06-07,-0.311317232,0.45065639700000004,0.064534438
2002-06-10,-0.24782266100000003,0.474783175,0.064534438
2002-06-11,-0.27503462,0.558652449,0.09943356699999999
2002-06-12,-0.27049929300000003,0.524185624,0.064534438
2002-06-13,-0.37934713,0.624139416,0.076167481
2002-06-14,-0.284105273,0.732135467,0.064534438
2002-06-17,-0.288640599,0.580481438,0.09943356699999999
